,district_code,source,valuation_num,property_id,unit_number,house_number,street_name,suburb_name,postcode,contract_date,purchase_price,land_description,area,area_type,dimensions,comp_code,zone_code,vendor_name,purchaser_name
13735,034,VALNET1,0245600700000,442262,,1293,BOBUNDRA L,NIMMITABEL,2631,,80000,LOT 104 DP 812572.,140.9,H,,,R,,
13736,091,VALNET1,0500100000000,901050,,39,BELLEVUE PD,NORTH CURL CURL,2099,,580000,LOT 61 DP 14113.,,,,,A,,
13737,091,VALNET1,4772130000000,948512,,31,WORROBIL ST,NORTH BALGOWLAH,2093,,365000,LOT 139 DP 11936.,517.18,M,,,A,,
13738,091,ARCHIVE,589700000000,,,26,BLACKWOOD RD,NORTH CURL CURL,2099,,460000,LOT 19 SEC 1 DP 5748.,,,,FH,A,,
13739,003,VALNET1,1664311400000,54054,,204,HENRY PARRY DR,NORTH GOSFORD,2250,,155000,LOT 14 DP 11549.,758.8,M,,,A,,
13740,003,VALNET1,1664311300000,54053,,206,HENRY PARRY DR,NORTH GOSFORD,2250,,100000,LOT 15 DP 11549.,758.8,M,,,A,,
13741,003,VALNET1,1664311200000,54052,,208,HENRY PARRY DR,NORTH GOSFORD,2250,,200000,LOT 16 DP 11549.,765.1,M,,,A,,
13742,003,VALNET1,1664306731000,53968,,249A,HENRY PARRY DR,NORTH GOSFORD,2250,,180000,LOT 41 DP 834915 EASEMENT(S).,361.3,M,,,A,,
13743,149,VALNET1,0200320000000,1662166,,124,CABANS RD,NORTH BANK,2454,,174500,PH NORTH BELLIGEN LOT 3 DP 747361,2.214,H,,,R,,
13744,097,VALNET1,0690901232000,1012593,,,CLYDE RD,NORTH BATEMANS BAY,2536,,200000,LOT 1 DP 861181.,2.262,H,,,R,,
13745,014,ARCHIVE,2965700000000,376097,,16,ROWENA ST,NORAVILLE,2263,,156990,LOT 61 DP 27229.,467.9,M,,CT,A,,
13746,003,VALNET1,1664306910000,53970,,255,HENRY PARRY DR,NORTH GOSFORD,2250,,159000,"LOT 1 DP 786243, LOTS 1-20 SP 36941.",452.0,M,,,A,,
13747,013,ARCHIVE,639810000000,,,48,PROMONTORY WY,NORTH ARM COVE,2324,,55000,LOT 811 DP 9938.,1012.0,M,,ZL,Z,,
13748,013,VALNET1,0639718000000,323535,,85,PROMONTORY WY,NORTH ARM COVE,2324,,388000,LOT 848 DP 9938.,1113.0,M,,,Z,,
13749,239,VALNET1,0143810000000,2636328,,4,BOGAN ST,NORTH BOURKE,2840,,1000,LOT 4 SEC 2 DP 758781.,2023.0,M,,,Z,,
13750,003,ARCHIVE,1823751800000,57565,,34,JOPPA ST,NIAGARA PARK,2250,,231500,LOT 33 DP 239552.,600.7,M,,GK,A,,
13751,003,ARCHIVE,339600000000,,,28,BEACHCOMBER PDE,NORTH AVOCA,2260,,330000,LOT 240 DP 31947.,588.1,M,,GR,A,,
13752,004,ARCHIVE,2920821000000,144396,,46,GOVERNMENT RD,NORDS WHARF,2301,,295000,LOT 2 DP 237877.,682.9,M,,KG,A,,
13753,091,ARCHIVE,1796600000000,915996,,71,GRIFFIN RD,NORTH CURL CURL,2099,,490000,LOT 2 DP 6143.,,,,FH,A,,
13754,097,ARCHIVE,713930054000,,,6,LORD PL,NORTH BATEMANS BAY,2536,,212000,LOT 26 DP 264143.,711.1,M,,XL,A,,
13755,239,ARCHIVE,145800000000,,,30 - 32,DARLING ST,NORTH BOURKE,2840,,39000,LOT 7 SEC 2 DP 758781.,2023.0,M,,NB,Z,,
13756,003,VALNET1,1913000100000,59194,,32,KENT ST,NIAGARA PARK,2250,,183000,LOT 841 DP 569989.,108.0,M,,,A,,
13757,003,ARCHIVE,3185502200000,82197,,35,SPECTRUM RD,NORTH GOSFORD,2250,,244000,LOT 11 DP 261256 SUBJECT TO DRAINAGE EASEMENT SUBJECT TO SEWEREASEMENT.,744.1,M,,FC,A,,
13758,003,VALNET1,0015002000000,25493,,15,ADNAMIRA CL,NORTH GOSFORD,2250,,245000,LOT 21 DP 845569.,461.9,M,,,A,,
13759,008,VALNET1,0754000000000,212230,,21,CHINCHEN ST,NORTH LAMBTON,2299,,92000,LOT 2 SEC B DP 1700.,,,,,A,,
13760,008,ARCHIVE,879000000000,,,7,COMPTON ST,NORTH LAMBTON,2299,,169000,LOT 75 DP 22290.,499.5,M,,JK,A,,
13761,008,ARCHIVE,1189500000000,217932,,16,DENT ST,NORTH LAMBTON,2299,,89000,LOT 6 SEC G DP 1780.,,,,JK,A,,
13762,209,ARCHIVE,217700000000,,,41,BRIGHTON BVD,NORTH BONDI,2026,,355000,"LOT 41 SEC 2 DP 9177, LOTS 1-6 SP 15190.",,,,TD,A,,
13763,097,ARCHIVE,1221343000000,1020761,,6,FISHERMANS CR,NORTH NAROOMA,2546,,175000,LOT 8 DP 250055.CORNER LOT,689.2,M,,WG,A,,
13764,093,ARCHIVE,1071900000000,989801,,45,NAREEN PDE,NORTH NARRABEEN,2101,,460000,LOT 362 DP 16719.,518.5,M,,HF,A,,
13765,093,VALNET1,1319500000000,992407,,32,POWDERWORKS RD,NORTH NARRABEEN,2101,,352500,LOT 21 SEC 1 DP 6462.,,,,,A,,
13766,093,VALNET1,1397000000000,993414,,13,RICKARD RD,NORTH NARRABEEN,2101,,450000,LOT 13 DP 16212.,,,,,B,,
13767,093,ARCHIVE,1388600000000,993330,,158,RICKARD RD,NORTH NARRABEEN,2101,,440000,LOT 8 DP 22737.,607.0,M,,HF,A,,
13768,093,VALNET1,1397700000000,993421,,27,RICKARD RD,NORTH NARRABEEN,2101,,402000,LOT 20 DP 16212.,,,,,A,,
13769,093,ARCHIVE,1392800000000,993372,,74,RICKARD RD,NORTH NARRABEEN,2101,,378000,LOT 138 DP 16212.,,,,HF,A,,
13770,093,ARCHIVE,1543600000000,995481,,30,TAIYUL RD,NORTH NARRABEEN,2101,,592500,LOT 15 SEC 6 DP 6462.,,,,HF,A,,
13771,159,VALNET1,0535500000000,1753334,,31,PINE ST,NORTH LISMORE,2480,,43000,LOT 1 DP 554826.,505.9,M,,,B,,
13772,097,ARCHIVE,1221363000000,1020780,,44,FISHERMANS CRESCENT,NORTH NAROOMA,2546,,180000,LOT 27 DP 250055.,622.9,M,,WE,A,,
13773,101,ARCHIVE,899861600000,,,27,HOSKIN ST,NORTH NOWRA,2541,,154000,LOT 121 DP 794044.,714.0,M,,FA,A,,
13774,101,VALNET1,1224301200000,1079336,,3,LUMSDEN RD,NORTH NOWRA,2541,,110000,LOT 23 DP 246666.,661.2,M,,,A,,
13775,101,ARCHIVE,1289413000000,1080707,,109,MCMAHONS RD,NORTH NOWRA,2541,,159000,LOT 4 DP 247570.,1003.0,M,,FD,A,,
13776,101,ARCHIVE,1288400000000,1080667,,120,MCMAHONS RD,NORTH NOWRA,2541,,163500,LOT 6 DP 509622.,727.2,M,,FD,A,,
13777,101,VALNET1,1289401000000,1080697,,131,MCMAHONS RD,NORTH NOWRA,2541,,143000,LOT 9 DP 540627.,1669.0,M,,,I,,
13778,101,VALNET1,1645520000000,1087965,,66,PITT ST,NORTH NOWRA,2541,,125000,LOT 16 DP 249229.,646.3,M,,,A,,
13779,089,ARCHIVE,0555000000000,813811,,40 - 42,ALBERT ST,NORTH PARRAMATTA,2151,,209000,"LOT 1 DP 569667, LOTS 1-8 SP 9524.",1012.0,M,,JA,A,,
13780,089,VALNET1,0056420000000,804144,,58A,ALBERT ST,NORTH PARRAMATTA,2151,,297000,"LOT 2 DP 842359, LOTS 1-3 SP 48298.",514.1,M,,,A,,
13781,089,VALNET1,0055310000000,804059,,34 - 36,ALBERT STREET,NORTH PARRAMATTA,2151,,247500,"LOT 1 DP 876423, LOTS 1-40 SP 62803.",3534.0,M,,,A,,
13782,101,ARCHIVE,916600000000,,,148,ILLAROO RD,NORTH NOWRA,2541,,225000,LOT B DP 370946.,2510.0,M,,FF,A,,
13783,003,ARCHIVE,2533210000000,70498,,38,NORTH CR,NORTH GOSFORD,2250,,185000,LOT 12 DP 29765.,651.3,M,,FC,A,,
13784,003,ARCHIVE,2532200000000,70487,,60,NORTH CR,NORTH GOSFORD,2250,,213000,LOT 95 DP 237116.,562.8,M,,FC,A,,
13785,003,ARCHIVE,2569300000000,71131,,27,OAKGLEN RD,NORTH GOSFORD,2250,,100000,LOT 57 DP 229421.,1012.0,M,,FC,A,,
13786,008,VALNET1,1480658000000,221386,,15,FAULKNER CRESCENT,NORTH LAMBTON,2299,,135000,"LOT 1 SP 44607, LOT 2 SP 44607.",55.0,M,,,A,,
13787,008,ARCHIVE,3375600000000,244742,,12,NOTLEY ST,NORTH LAMBTON,2299,,185000,LOT 9 DP 26270.,,,,JK,A,,
13788,008,VALNET1,3561600000000,247080,,4,PILKINGTON ST,NORTH LAMBTON,2299,,171000,LOT 4 DP 21187.,,,,,A,,
13789,656,ARCHIVE,2654600000000,2744508,,46,ALFRED ST,NORTH HAVEN,2443,,156000,PH QUEENSLAKE LOT 23 DP 20551 VILL OF NORTHHAVEN,,,,DN,A,,
13790,656,ARCHIVE,2652600000000,2744486,,71,ALFRED ST,NORTH HAVEN,2443,,176000,LOT 9 DP 240042.,1050.0,M,,DN,A,,
13791,159,ARCHIVE,601600000000,,,45,TERANIA ST,NORTH LISMORE,2480,,53500,LOT 22 DP 788201.,266.0,M,,CF,B,,
13792,091,ARCHIVE,3475200000000,935289,,22,POZIERES PD,NORTH MANLY,2100,,465000,LOT 11 SEC B DP 11373.,,,,EM,A,,
13793,091,ARCHIVE,3673500000000,937997,,38,RIVERVIEW PD,NORTH MANLY,2100,,810000,LOT 76 DP 12578.,,,,EQ,A,,
13794,008,VALNET1,1519000000000,221807,,49,FIFTH ST,NORTH LAMBTON,2299,,114000,LOT 7 SEC F DP 1781.,,,,,A,,
13795,008,ARCHIVE,1524700000000,221872,,7,FIRST AV,NORTH LAMBTON,2299,,145000,LOT 24 SEC A DP 2672.,,,,JJ,A,,
13796,093,ARCHIVE,1691320000000,997362,,60,WARRABA RD,NORTH NARRABEEN,2101,,325000,LOT 2 DP 1005672.,576.2,M,,HF,A,,
13797,093,ARCHIVE,1693600000000,997384,,81,WARRABA RD,NORTH NARRABEEN,2101,,460000,LOT 31 SEC 2 VO3632 FO72 DP6555  3/43.03,,,,HF,A,,
13798,093,ARCHIVE,1818500000000,998809,,23,WOORARRA AV,NORTH NARRABEEN,2101,,450000,LOT 50 DP 23429.,575.4,M,,HF,A,,
13799,093,ARCHIVE,1820900000000,998832,,73,WOORARRA AV,NORTH NARRABEEN,2101,,680000,LOT 15 DP 13745.,708.2,M,,HF,A,,
13800,101,ARCHIVE,0440503000000,,,6,AMBASSADOR AV,NORTH NOWRA,2541,,158000,LOT 50 DP 245408.,657.3,M,,FA,A,,
13801,013,ARCHIVE,621400000000,,,87,EASTSLOPE WY,NORTH ARM COVE,2324,,58000,LOT 284 DP 9939 LOCALITY OF PORT STEPHENS,,,,ZL,Z,,
13802,013,VALNET1,0630420000000,322546,,2,FLANNERY STREET,NORTH ARM COVE,2324,,6000,LOT 673 DP 9938.,790.1,M,,,R,,
13803,101,VALNET1,0755951600000,1069274,,6,GOLDEN CANE AV,NORTH NOWRA,2541,,112000,LOT 32 DP 264082.,703.0,M,,,A,,
13804,101,ARCHIVE,1290709000000,1080738,,35,MCMAHONS RD,NORTH NOWRA,2541,,134000,LOT 7 DP 242920.,607.0,M,,FD,A,,
13805,003,ARCHIVE,3370200000000,85126,,20,THE ARENA,NORTH AVOCA,2260,,92000,LOT 303 DP 9206.,784.1,M,,GB,A,,
13806,003,VALNET1,3561400000000,88264,,18,TRAMWAY RD,NORTH AVOCA,2260,,755000,LOT 252 DP 8986.,758.8,M,,,A,,
13807,089,ARCHIVE,246400000000,846887,,2 - 8,BELLEVUE ST,NORTH PARRAMATTA,2151,,92500,"LOT 1 DP 560598, LOT 1-20 SP 8173.",,,,JA,A,,
13808,101,ARCHIVE,908000000000,,,43,ILLAROO RD,NORTH NOWRA,2541,,145000,LOT 16 DP 13492.,809.4,M,,FF,A,,
13809,101,VALNET1,0908600000000,1072761,,57,ILLAROO RD,NORTH NOWRA,2541,,78500,LOT 23 DP 13492.,619.7,M,,,A,,
13810,003,VALNET1,2706200000000,73261,,5,ORMOND ST,NORTH GOSFORD,2250,,230000,LOT 24 DP 11549.,752.5,M,,,A,,
13811,149,VALNET1,0225210000000,1662649,,15,LYON ST,NORTH BELLINGEN,2454,,181000,LOT 7 DP 24074.,663.9,M,,,A,,
13812,149,VALNET1,0224750400000,1662633,,58,LYON ST,NORTH BELLINGEN,2454,,27500,LOT 48 DP 252940.,618.9,M,,,A,,
13813,152,ARCHIVE,0889202000000,,,,ENGLANDS RD,NORTH BOAMBEE,2452,,300000,LOT 2 DP 717056.,11.65,H,,TF,I,,
13814,152,ARCHIVE,0889206120000,,,,ENGLANDS RD,NORTH BOAMBEE,2452,,105000,LOT 61 DP 848932 SUBJECT TO VARIOUS EASEMENTS.,5.96,H,,SF,R,,
13815,008,ARCHIVE,4163100000000,254742,,46,SUMMIT ST,NORTH LAMBTON,2299,,149950,LOT 110 DP 22741.,518.5,M,,JH,A,,
13816,008,ARCHIVE,4260000000000,256038,,13,THIRD AV,NORTH LAMBTON,2299,,96500,LOT 9 DP 21408.,404.7,M,,JJ,A,,
13817,008,ARCHIVE,4259000000000,256028,,18,THIRD AV,NORTH LAMBTON,2299,,124950,LOT 24 DP 18553.,,,,JJ,A,,
13818,091,ARCHIVE,4209600000000,943210,,51,THOMAS ST,NORTH MANLY,2100,,410000,LOT 61 DP 20440.,581.7,M,,EQ,A,,
13819,008,ARCHIVE,1685300000000,223864,,59,GEORGE ST,NORTH LAMBTON,2299,,192000,LOT 2 DP 19309.,442.6,M,,JJ,A,,
13820,008,VALNET1,2071401000000,228372,,12,HIGH ST,NORTH LAMBTON,2299,,104000,LOT 310 DP 1012886 SUBJECT TO DRAINAGE EASEMENT SUBJECT TO EASEMENT.,210.5,M,,,A,,
13821,101,ARCHIVE,0744120010000,,,24,BALMARINGA AV,NORTH NOWRA,2541,,137500,LOT 4 DP 829626.,763.3,M,,FA,A,,
13822,101,ARCHIVE,856031800000,,,38,HANSONS RD,NORTH NOWRA,2541,,127000,LOT 125 DP 258893.,739.0,M,,FA,A,,
13823,097,VALNET1,1258600100000,1021328,,9,WATER CRES,NORTH NAROOMA,2546,,132000,LOT A DP 358004.,2023.0,M,,,A,,
13824,101,VALNET1,0095351800000,1055466,,16,BARRAMUNDI AV,NORTH NOWRA,2541,,115000,LOT 52 DP 249223 TRANSMISSION LINE EASEMENT.,663.8,M,,,A,,
13825,101,ARCHIVE,0953502000000,,,3,BARRAMUNDI AV,NORTH NOWRA,2541,,107000,LOT 30 DP 249223.,557.5,M,,FA,A,,
13826,101,ARCHIVE,913012000000,,,,ILLAROO RD,NORTH NOWRA,2541,,237500,LOT 6 DP 263100.,2.132,H,,RR,R,,
13827,089,VALNET1,0260110000000,807597,,1 - 7,BELMORE ST,NORTH PARRAMATTA,2151,,330000,"LOT 31 DP 1003175 EASEMENT(S), LOTS 1-30 SP 62755.",2812.0,M,,,A,,
13828,008,ARCHIVE,103893995500,,,11,ANDREW CLOSE,NORTH LAMBTON,2299,,145000,"LOT 9 DP 825947 SUBJECT TO DRAINAGE EASEMENT, LOTS 1-2 SP 63265.",562.3,M,,JH,A,,
13829,008,ARCHIVE,103893995300,,,7,ANDREW CLOSE,NORTH LAMBTON,2299,,304000,LOT 7 DP 825947 SUBJECT TO DRAINAGE EASEMENT.,550.0,M,,JH,A,,
13830,097,ARCHIVE,1219000540000,1020612,,,ALEXANDER PL,NORTH NAROOMA,2546,,62000,LOT 4 DP 829567.,1906.0,M,,WF,A,,
13831,008,ARCHIVE,2415020000000,232923,,8,KINDRA PL,NORTH LAMBTON,2299,,111700,LOT 101 DP 849404 SUBJECT TO DRAINAGE EASEMENT.,478.0,M,,JH,A,,
13832,013,VALNET1,0632301000000,323051,,,MAITLAND ST,NORTH ARM COVE,2324,,1600,LOT 1038 DP 9940.,803.0,M,,,R,,
13833,097,VALNET1,1219600053000,1020638,,7,COVE CT,NORTH NAROOMA,2546,,37000,LOT 63 DP 250055.,745.1,M,,,A,,
13834,093,VALNET1,0375900000000,980943,,44,CAREFREE RD,NORTH NARRABEEN,2101,,575000,LOT 44 DP 11547.,1005.0,M,,,A,,
13835,093,ARCHIVE,620216000000,,,130A,GARDEN ST,NORTH NARRABEEN,2101,,394000,LOT 42 DP 868197 SUBJECT TO RIGHT OF CARRIAGEWAY.,269.9,M,,HF,A,,
13836,093,ARCHIVE,657700000000,,,53,GONDOLA RD,NORTH NARRABEEN,2101,,4500,LOT 213 DP 16719.DIM CUR,461.6,M,,HF,A,,
13837,093,ARCHIVE,885500000000,,,7,KURU ST,NORTH NARRABEEN,2101,,103000,LOT 34 SEC 5 DP 6462.,,,,HQ,A,,
13838,101,ARCHIVE,1010300360000,1075072,,94,JUDITH DR,NORTH NOWRA,2541,,115000,LOT 13 DP 246742.,669.0,M,,FC,A,,
13839,101,ARCHIVE,1582312000000,1086349,,74,PAGE AV,NORTH NOWRA,2541,,94000,LOT 11 DP 262400 (BEING LOTS 1-4 IN SP 33958),1201.0,M,,ER,A,,
13840,101,VALNET1,1582313000000,1086354,,76,PAGE AV,NORTH NOWRA,2541,,93300,LOT 14 DP262400 (BEING LOTS 1/5 SP 21789,1256.0,M,,,A,,
13841,101,ARCHIVE,898109000000,,,3,HOOD CL,NORTH NOWRA,2541,,81000,LOT 18 DP 708111 (BEING LOTS 1/6 SP 32546),1752.0,M,,ER,A,,
13842,219,VALNET1,0362890000000,2364030,,1,PECKS RD,NORTH RICHMOND,2754,,270000,LOT 21 DP 1018574.,501.0,M,,,A,,
13843,081,ARCHIVE,1022000000000,605773,,114,NORTH ROCKS RD,NORTH ROCKS,2151,,315000,LOT 57 DP 19113.,739.8,M,,AJ,A,,
13844,656,ARCHIVE,2712230500000,2745157,,563,OCEAN DR,NORTH HAVEN,2443,,69000,LOT 1 DP 576020 BEING LOTS 1/8 SP 14527,1312.0,M,,DQ,A,,
13845,091,ARCHIVE,2921100000000,928428,,7,NORMANDY RD,NORTH MANLY,2100,,450000,PSH MANLY COVE LOT 2359 DP 752038.,986.4,M,,EM,A,,
13846,081,VALNET1,0494600000000,589057,,14,ELM PL,NORTH ROCKS,2151,,290000,LOT 22 DP 232475. ARC10.24/36.58X27.48/42.52IRR,714.5,M,,,A,,
13847,081,ARCHIVE,493500000000,,,9,ELM PL,NORTH ROCKS,2151,,470000,LOT 11 DP 232475 SUBJECT TO DRAINAGE EASEMENT.4.57X18.62 33.02/24.38XIRR/30.4,967.5,M,,AA,A,,
13848,081,ARCHIVE,1151108000000,608350,,24,PARAGON DR,NORTH ROCKS,2151,,378000,LOT 74 DP 237769.,695.6,M,,AA,A,,
13849,101,ARCHIVE,2505311100000,1105350,,76,YURUNGA DR,NORTH NOWRA,2541,,255000,LOT 41 DP 250194.,855.7,M,,FB,A,,
13850,656,ARCHIVE,2712004500000,2744887,,25,MURSON CR,NORTH HAVEN,2443,,186000,"LOT 1 DP 879652, LOTS 1-5 SP 57738.",1399.0,M,,DP,A,,
13851,090,ARCHIVE,0698000000000,869216,,7,ALLENGROVE CR,NORTH RYDE,2113,,385000,LOT 6 DP 28702.,682.9,M,,EA,A,,
13852,089,VALNET1,1000900000000,821117,,8,FACTORY ST,NORTH PARRAMATTA,2151,,180000,"LOT 1 DP 556681, LOTS 1-12 SP 7300.",1315.0,M,,,A,,
13853,089,VALNET1,1002610000000,821216,,9,FACTORY ST,NORTH PARRAMATTA,2151,,215000,"LOT 21 DP 778773 SUBJECT TO ROW, LOTS 1-8 SP 44355.",1069.0,M,,,A,,
13854,089,ARCHIVE,2521000000000,847920,,58,SORRELL ST,NORTH PARRAMATTA,2151,,190000,"LOTS 1-4,8 SP 13886, LOTS 10-12 SP 54617.",,,,JA,A,,
13855,219,ARCHIVE,360850300000,,,86,PECKS RD,NORTH RICHMOND,2754,,335000,LOT 2 DP 788232.,990.0,M,,AL,A,,
13856,219,ARCHIVE,360920000000,,,LT 211,PECKS RD,NORTH RICHMOND,2754,,190000,"LOT 211 DP 825611, LOTS 1-2 SP 45445.",560.2,M,,AK,A,,
13857,081,ARCHIVE,1584301000000,622643,,15-17,WYOMING AV,NORTH PARRAMATTA,2151,,150000,"LOT 1 DP 805831, LOT 1-76 SP 39306.",6806.0,M,,BB,A,,
13858,219,ARCHIVE,480203011000,,,3,TOWNSEND RD,NORTH RICHMOND,2754,,330000,LOT 88 DP 802290.,802.3,M,,AL,A,,
13859,089,ARCHIVE,1141910000000,823969,,,10-14 GLADSTONE ST,NORTH PARRAMATTA,2151,,268000,"LOT 312 DP 880531, LOTS 1-21 SP 61816.",1820.0,M,,JA,A,,
13860,219,ARCHIVE,213700000000,,,93,GROSE VALE RD,NORTH RICHMOND,2754,,315000,LOT 2 DP 226017.,885.2,M,,AK,A,,
13861,219,ARCHIVE,233210000000,,,1B,HAYMAN ST,NORTH RICHMOND,2754,,181000,"LOT 90 DP 840382, LOTS 1-2 SP 49234.",564.4,M,,AK,A,,
13862,219,ARCHIVE,248700000000,,,10,IGNATIUS AV,NORTH RICHMOND,2754,,216000,"LOT 4 DP 218641, LOTS 1-5 SP 49912.",1467.0,M,,AK,A,,
13863,219,ARCHIVE,249100000000,,,13,IGNATIUS AV,NORTH RICHMOND,2754,,242000,LOT 30 DP 218641 SUBJECT TO DRAINAGE EASEMENT.,910.5,M,,AK,A,,
13864,081,VALNET1,0675300000000,596708,,8,JEAN ST,NORTH ROCKS,2151,,350000,LOT 112 DP 23173.,1208.0,M,,,A,,
13865,081,VALNET1,1564500000000,622180,,93,WOODBURY ST,NORTH ROCKS,2151,,412000,LOT 3 DP 226697.,695.6,M,,,A,,
13866,081,VALNET1,1590412126000,622858,,3,YALE CL,NORTH ROCKS,2151,,450000,LOT 40 DP 255350. 905.6 SQM,905.6,M,,,A,,
13867,089,ARCHIVE,1284410000000,826330,,18,HAROLD ST,NORTH PARRAMATTA,2151,,252500,"LOT 2 DP 858287, LOTS 1-40 SP 57314.",2057.0,M,,LA,B,,
13868,089,VALNET1,2524010000000,847955,,59-61,SORRELL ST,NORTH PARRAMATTA,2151,,265000,"LOT 12 DP 865229, LOTS 1-12 SP 57107.",1226.0,M,,,A,,
13869,101,VALNET1,0384309000000,1061371,,16,CLARKE AV,NORTH NOWRA,2541,,114500,LOT 99 DP 247086.,613.1,M,,,A,,
13870,219,ARCHIVE,381400000000,,,3,RIVERVIEW ST,NORTH RICHMOND,2754,,180000,LOT 21 SEC B DP 17017.,778.0,M,,AK,A,,
13871,101,VALNET1,0395035447000,1061797,,49,COCONUT DR,NORTH NOWRA,2541,,168000,LOT 121 DP 788822. SUBJ TO DWE,799.1,M,,,A,,
13872,101,ARCHIVE,395035231600,,,70,COCONUT DR,NORTH NOWRA,2541,,230000,LOT 150 DP 844155.,958.2,M,,FA,A,,
13873,101,ARCHIVE,2042702400000,1095386,,14,SPAIN ST,NORTH NOWRA,2541,,148000,LOT 56 DP 246666.,710.0,M,,FD,A,,
13874,101,ARCHIVE,2042702900000,1095391,,4,SPAIN ST,NORTH NOWRA,2541,,128000,LOT 61 DP 246666.,733.7,M,,FD,A,,
13875,219,ARCHIVE,153541400000,,,36,FLINDERS PL,NORTH RICHMOND,2754,,404000,LOT 15 DP 787272 SUBJ TO DE & EASE FOR ELECTRICITY PURPOSES,1031.0,M,,AM,A,,
13876,081,VALNET1,0221400000000,581467,,18,CAMBRIDGE AV,NORTH ROCKS,2151,,388000,LOT 40 DP 225884.,695.6,M,,,A,,
13877,089,VALNET1,2203310000000,842362,,24-26,PENNANT HILLS RD,NORTH PARRAMATTA,2151,,207000,"LOT 13 DP 43287, LOTS 1-21 SP 48494.",2527.0,M,,,A,,
13878,081,ARCHIVE,996520000000,,,221,NORTH ROCKS RD,NORTH ROCKS,2151,,319000,"LOT 100 DP 843949 SUBJECT TO ROW EASEMENT(S), LOTS 1-16 SP 48730, LOTS 18-33 SP 52325.",1.178,H,,BB,A,,
13879,091,VALNET1,0159100000000,898864,,7,AMOURIN ST,NORTH MANLY,2100,,512000,"LOT 20 DP 31525, LOTS 1-2 SP 63992.",,,,,A,,
13880,091,ARCHIVE,264201000000,,,3,AUSTRAL AV,NORTH MANLY,2100,,465000,LOT 1 DP 831477 SUBJECT TO RIGHT OF CARRIAGEWAY EASEMENT(S).,425.0,M,,EQ,A,,
13881,091,VALNET1,0261300000000,899928,,32,AUSTRAL AV,NORTH MANLY,2100,,322500,"LOT 27 DP 5857, LOTS 1-12 SP 47788.",215.0,M,,,A,,
13882,081,ARCHIVE,798700000000,,,2,LEYSDOWN AV,NORTH ROCKS,2151,,350000,LOT 111 DP 227603 SUBJECT TO DRAINAGE EASEMENT.IRR22.91/26.85XPT ARC28.37/ 35.66,,,,AA,A,,
13883,081,VALNET1,0798600000000,600033,,8,LEYSDOWN AV,NORTH ROCKS,2151,,100000,CO  LOT 86 DP 227603 SPL COR  PT ARC,695.6,M,,,A,,
13884,081,ARCHIVE,999510000000,,,277,NORTH ROCKS RD,NORTH ROCKS,2151,,370000,"LOT 17 DP 237779, LOTS 1-2 SP 48831.",1144.0,M,,AA,A,,
13885,089,ARCHIVE,805310000000,,,20,DAVIES ST,NORTH PARRAMATTA,2151,,215000,"LOT 1 DP 626629 SUBJECT TO DRAINAGE EASEMENT, LOTS 1-10 SP 49527.50.06PTARC/24.29X85.3/78.235 4.57 WIDE",2678.0,M,,KA,A,,
13886,089,VALNET1,2034100000000,838621,,2 - 4,NEW ST,NORTH PARRAMATTA,2151,,188500,LOT 1 DP 600574 (BEING LOTS 1/9 IN SP 14632),,,,,A,,
13887,081,VALNET1,0993310000000,605323,,149 - 151,NORTH ROCKS RD,NORTH PARRAMATTA,2151,,320000,"LOT 1 DP 862269, LOTS 1-13 SP 54080.",4381.7,M,,,A,,
13888,090,ARCHIVE,236100000000,896095,,37,BESWICK AV,NORTH RYDE,2113,,300000,LOT 13 DP 25765 SUBJECT TO DRAINAGE EASEMENT.,739.8,M,,EB,A,,
13889,089,ARCHIVE,2627400000000,849632,,22,SUTHERLAND RD,NORTH PARRAMATTA,2151,,325000,LOT 48 DP 11843.,,,,AV,A,,
13890,101,VALNET1,2343100000000,1101862,,104,WALSH CR,NORTH NOWRA,2541,,180000,LOT 50 DP 30358.,105.0,M,,,A,,
13891,101,ARCHIVE,2339300000000,1101823,,26,WALSH CR,NORTH NOWRA,2541,,280000,LOT 13 DP 30358.,1157.0,M,,FC,A,,
13892,219,ARCHIVE,473780000000,,,20,TERRACE RD,NORTH RICHMOND,2754,,157000,LOT 1 DP 1012763.,387.1,M,,PF,P,,
13893,091,ARCHIVE,1077140000000,907292,,9A,CORRIE RD,NORTH MANLY,2100,,469000,LOT 102 DP 845963 SUBJECT TO VARIOUS EASEMENTS.,292.8,M,,EQ,A,,
13894,081,VALNET1,0434600000000,587672,,2,DEVON PL,NORTH ROCKS,2151,,315000,LOT 72 DP 225884 SUBJECT TO DRAINAGE EASEMENT. ARC10.97/37.8X26.67/38.86,695.6,M,,,A,,
13895,081,VALNET1,0894961600000,603624,,45,MILL DR,NORTH ROCKS,2151,,343000,LOT 183 DP 248615.,766.6,M,,,A,,
13896,081,VALNET1,0894961500000,603623,,47,MILL DR,NORTH ROCKS,2151,,396000,LOT 182 DP 248615.,766.6,M,,,A,,
13897,101,ARCHIVE,2342700000000,1101858,,96,WALSH CR,NORTH NOWRA,2541,,145000,LOT 46 DP 30358.,885.2,M,,FC,A,,
13898,001,ARCHIVE,1404912000000,17714,,,TUCKERS LA,NORTH ROTHBURY,2335,,240000,LOT 494 DP 812214.,2.001,H,,RK,R,,
