post_code,area,contract_date,settlement_date,purchase_price,nature_of_property,primary_purpose,year
2322,1941.0,07/02/2012,07/05/2012,510000,3,HOTEL,2012
2322,1941.0,07/02/2012,07/05/2012,510000,3,HOTEL,2012
2323,607.0,06/01/2012,07/04/2012,270000,R,RESIDENCE,2012
2320,327.6,06/07/2012,07/12/2012,144000,R,RESIDENCE,2012
2320,727.2,06/04/2012,07/11/2012,287000,R,RESIDENCE,2012
2323,,06/12/2012,07/04/2012,299950,R,RESIDENCE,2012
2320,331.9,07/05/2012,07/12/2012,381253,R,RESIDENCE,2012
2062,472.2,05/04/2012,06/04/2012,4000000,R,RESIDENCE,2012
2065,,06/05/2012,06/05/2012,550000,R,RESIDENCE,2012
2065,,06/12/2012,07/10/2012,462500,R,RESIDENCE,2012
2666,999.1,04/12/2012,05/10/2012,125000,R,RESIDENCE,2012
2219,,06/06/2012,07/06/2012,580000,R,RESIDENCE,2012
2207,588.0,06/04/2012,07/02/2012,393750,R,RESIDENCE,2012
2207,379.4,05/08/2012,07/03/2012,565000,R,RESIDENCE,2012
2480,626.0,06/04/2012,07/12/2012,350000,R,RESIDENCE,2012
2557,390.6,05/07/2012,06/11/2012,409900,R,RESIDENCE,2012
2567,647.9,05/03/2012,07/12/2012,305000,V,VACANT LAND,2012
2570,450.0,12/12/2012,07/06/2012,234500,V,VACANT LAND,2012
2570,568.9,11/03/2012,07/06/2012,228500,V,VACANT LAND,2012
2754,633.6,04/03/2012,06/06/2012,655000,R,RESIDENCE,2012
2756,820.0,07/02/2012,07/12/2012,350000,R,RESIDENCE,2012
2529,4400.0,05/10/2012,07/02/2012,1045000,V,VACANT LAND,2012
2572,7.03,07/04/2012,07/04/2012,360000,R,RESIDENCE,2012
2350,1062.0,06/06/2012,07/06/2012,290000,R,RESIDENCE,2012
2350,765.1,05/01/2012,06/05/2012,320000,R,RESIDENCE,2012
2350,,05/04/2012,06/07/2012,245000,3,UNIT,2012
2800,727.2,11/09/2012,02/01/2012,255000,R,RESIDENCE,2012
2800,632.3,05/09/2012,07/04/2012,112000,R,RESIDENCE,2012
2800,581.7,06/08/2012,07/06/2012,196500,3,HOUSE,2012
2800,774.3,05/07/2012,06/04/2012,135000,V,VACANT LAND,2012
2470,5.029,06/08/2012,07/06/2012,375000,3,HOUSE,2012
2226,739.8,06/08/2012,07/12/2012,690000,3,,2012
2232,815.7,05/05/2012,07/05/2012,670000,R,RESIDENCE,2012
2224,294.0,02/12/2012,07/12/2012,475000,R,RESIDENCE,2012
2550,6.346,05/07/2012,07/04/2012,250000,R,RESIDENCE,2012
2546,5000.0,06/05/2012,07/03/2012,460000,R,RESIDENCE,2012
2548,,06/12/2012,07/03/2012,195000,R,RESIDENCE,2012
2250,1166.1,06/02/2012,07/09/2012,1200000,R,RESIDENCE,2012
2251,604.8,07/12/2012,07/12/2012,325000,R,RESIDENCE,2012
2256,442.6,06/01/2012,07/12/2012,351000,R,RESIDENCE,2012
2251,575.4,06/02/2012,07/09/2012,359000,R,RESIDENCE,2012
2250,616.9,06/12/2012,07/10/2012,362000,R,RESIDENCE,2012
2256,,11/10/2012,07/12/2012,330000,3,,2012
2250,903.6,06/06/2012,07/12/2012,146000,V,VACANT LAND,2012
2010,,05/09/2012,07/01/2012,295000,R,RESIDENCE,2012
2011,,03/03/2012,07/05/2012,482500,R,RESIDENCE,2012
2011,,03/03/2012,07/05/2012,482500,R,RESIDENCE,2012
2016,114.2,06/12/2012,07/10/2012,784000,R,RESIDENCE,2012
2037,290.9,07/06/2012,07/06/2012,466667,3,PUB,2012
2016,,12/02/2012,07/03/2012,580000,R,RESIDENCE,2012
2016,,03/08/2012,07/10/2012,510000,3,UNIT,2012
2138,,10/08/2012,06/07/2012,600000,R,RESIDENCE,2012
2132,638.6,06/08/2012,07/12/2012,916000,R,RESIDENCE,2012
2168,613.4,06/06/2012,07/06/2012,300000,R,RESIDENCE,2012
2170,556.4,03/02/2012,06/08/2012,393000,R,RESIDENCE,2012
2171,403.7,05/12/2012,07/04/2012,262000,V,VACANT LAND,2012
2171,413.7,05/12/2012,07/04/2012,267000,V,VACANT LAND,2012
2171,480.3,08/03/2012,07/11/2012,299000,V,VACANT LAND,2012
2345,1.338,06/07/2012,07/05/2012,315000,R,RESIDENCE,2012
2035,284.5,05/11/2012,07/05/2012,1290000,R,RESIDENCE,2012
2360,1126.0,06/12/2012,07/03/2012,300000,R,RESIDENCE,2012
2360,980.6,06/05/2012,07/05/2012,433000,R,RESIDENCE,2012
2450,784.1,06/07/2012,07/11/2012,345000,R,RESIDENCE,2012
2456,739.8,06/01/2012,07/06/2012,545000,R,RESIDENCE,2012
2456,2.023,06/04/2012,07/05/2012,577000,R,RESIDENCE,2012
2450,600.0,05/04/2012,06/01/2012,560000,R,RESIDENCE,2012
2450,33.77,02/01/2012,07/06/2012,800000,R,RESIDENCE,2012
2533,600.7,06/06/2012,07/11/2012,780000,3,HOUSE,2012
2582,,06/06/2012,07/04/2012,319000,V,VACANT LAND,2012
2583,2438.0,06/06/2012,07/10/2012,335000,R,RESIDENCE,2012
2380,1055.0,06/05/2012,07/06/2012,220000,R,RESIDENCE,2012
2400,1100.0,06/12/2012,07/03/2012,222000,R,RESIDENCE,2012
2400,2005.0,06/04/2012,07/06/2012,2825856,3,RURAL PROPERT,2012
2720,31.25,03/12/2012,05/09/2012,470000,V,VACANT LAND,2012
2790,543.7,06/05/2012,07/02/2012,188000,R,RESIDENCE,2012
2430,539.4,07/05/2012,07/05/2012,189000,R,RESIDENCE,2012
2261,608.8,07/09/2012,07/10/2012,160000,3,HOUSE,2012
2263,3585.0,06/06/2012,07/03/2012,1000000,R,RESIDENCE,2012
2261,600.0,06/05/2012,07/12/2012,423500,R,RESIDENCE,2012
2259,,06/01/2012,07/04/2012,285000,R,RESIDENCE,2012
2082,535.5,07/09/2012,07/09/2012,310000,R,RESIDENCE,2012
2537,2.0,06/06/2012,07/11/2012,147000,V,VACANT LAND,2012
2536,562.8,03/07/2012,07/03/2012,730000,R,RESIDENCE,2012
2546,581.74,07/01/2012,07/01/2012,1000000,3,"SHOPS, OFFICE",2012
2546,,06/08/2012,07/06/2012,203000,R,RESIDENCE,2012
2335,1019.0,06/05/2012,07/04/2012,315000,R,RESIDENCE,2012
2325,827.1,06/04/2012,07/02/2012,265000,R,RESIDENCE,2012
2580,40.06,06/01/2012,07/10/2012,355000,R,RESIDENCE,2012
2478,400.4,09/06/2012,07/12/2012,600000,R,RESIDENCE,2012
2478,400.2,09/06/2012,07/12/2012,600000,R,RESIDENCE,2012
2821,806.4,06/01/2012,07/12/2012,172500,R,RESIDENCE,2012
2421,2.213,08/11/2012,07/11/2012,297000,V,VACANT LAND,2012
2154,695.6,06/01/2012,06/01/2012,625000,R,RESIDENCE,2012
2125,900.9,05/12/2012,07/09/2012,1082000,R,RESIDENCE,2012
2155,188.9,06/03/2012,07/06/2012,525000,R,RESIDENCE,2012
2482,474.2,06/08/2012,07/06/2012,340000,R,RESIDENCE,2012
2652,1151.0,06/08/2012,07/06/2012,110000,R,RESIDENCE,2012
2800,4.243,03/02/2012,07/09/2012,200000,V,VACANT LAND,2012
2029,,05/09/2012,07/02/2012,900000,R,RESIDENCE,2012
2190,708.2,07/03/2012,07/10/2012,275000,R,RESIDENCE,2012
2208,575.4,05/03/2012,06/08/2012,755000,R,RESIDENCE,2012
2153,607.0,07/05/2012,07/05/2012,275000,R,RESIDENCE,2012
2117,,06/07/2012,07/12/2012,508000,R,RESIDENCE,2012
2122,194.1,11/09/2012,07/11/2012,923888,R,RESIDENCE,2012
2850,800.4,11/08/2012,01/09/2012,120000,V,VACANT LAND,2012
2850,958.0,06/08/2012,07/06/2012,469000,R,RESIDENCE,2012
2284,661.7,06/04/2012,07/09/2012,274000,R,RESIDENCE,2012
2289,710.7,06/01/2012,07/06/2012,700000,R,RESIDENCE,2012
2285,303.5,06/08/2012,07/10/2012,250000,R,RESIDENCE,2012
2278,657.6,06/04/2012,07/09/2012,402000,R,RESIDENCE,2012
2286,83.48,12/01/2012,12/01/2012,121000,V,VACANT LAND,2012
2067,,06/08/2012,07/02/2012,705000,R,RESIDENCE,2012
2658,892.66,05/04/2012,06/01/2012,140000,R,RESIDENCE,2012
2540,695.6,05/07/2012,07/11/2012,282000,R,RESIDENCE,2012
2541,729.2,05/08/2012,06/08/2012,249000,R,RESIDENCE,2012
2540,973.8,06/08/2012,07/11/2012,460000,R,RESIDENCE,2012
2566,4046.0,04/12/2012,06/12/2012,408000,V,VACANT LAND,2012
2167,487.1,02/07/2012,07/09/2012,299000,V,VACANT LAND,2012
2167,300.0,06/12/2012,07/10/2012,230000,V,VACANT LAND,2012
2773,1397.0,04/11/2012,06/08/2012,507000,R,RESIDENCE,2012
2785,765.1,05/03/2012,06/07/2012,372500,R,RESIDENCE,2012
2750,4089.0,07/06/2012,07/06/2012,1750000,3,COMMERCIAL,2012
2747,785.0,06/09/2012,06/04/2012,1720000,3,COMMERCIAL,2012
2745,6460.0,12/05/2012,06/12/2012,502000,V,VACANT LAND,2012
2747,614.0,06/09/2012,06/04/2012,1720000,3,COMMERCIAL,2012
2640,3121.64,05/10/2012,07/02/2012,2400000,3,BUSINESS,2012
2640,882.0,06/06/2012,07/06/2012,330000,R,RESIDENCE,2012
2669,500.0,04/04/2012,04/04/2012,435000,3,FARM,2012
2577,1008.0,05/12/2012,07/03/2012,360000,R,RESIDENCE,2012
2579,16.733,03/12/2012,05/10/2012,1375000,R,RESIDENCE,2012
2576,866.3,07/05/2012,07/10/2012,432000,R,RESIDENCE,2012
2575,1011.0,07/10/2012,07/10/2012,305000,R,RESIDENCE,2012
2333,,06/06/2012,07/12/2012,350000,R,RESIDENCE,2012
2486,700.0,06/05/2012,07/03/2012,440000,V,VACANT LAND,2012
2485,607.0,06/05/2012,07/05/2012,365000,R,RESIDENCE,2012
2487,,06/05/2012,07/10/2012,305000,R,RESIDENCE,2012
2487,,05/10/2012,06/07/2012,360000,R,RESIDENCE,2012
2484,12.0,06/05/2012,07/05/2012,500000,R,RESIDENCE,2012
2075,1144.0,05/11/2012,07/09/2012,1410000,R,RESIDENCE,2012
2074,2434.0,06/07/2012,07/04/2012,1850500,R,RESIDENCE,2012
2224,929.5,05/12/2012,08/03/2012,810000,R,RESIDENCE,2012
2233,398.4,03/01/2012,08/01/2012,665000,3,SHOP,2012
2228,822.0,06/01/2012,08/01/2012,860000,R,RESIDENCE,2012
2226,638.6,04/03/2012,06/06/2012,650000,R,RESIDENCE,2012
2832,2007.0,03/09/2012,05/07/2012,1200000,3,FARMING LAND,2012
2831,827.4,03/09/2012,05/07/2012,1200000,3,FARMING LAND,2012
2551,1031.0,07/04/2012,07/04/2012,500000,3,COMMERCIAL,2012
2257,,07/04/2012,08/01/2012,310000,R,RESIDENCE,2012
2250,992.7,05/05/2012,07/12/2012,343000,R,RESIDENCE,2012
2250,417.7,06/10/2012,08/01/2012,346000,R,RESIDENCE,2012
2251,2029.0,07/10/2012,08/03/2012,915000,R,RESIDENCE,2012
2260,1.214,12/02/2012,06/01/2012,1615000,R,RESIDENCE,2012
2250,5.513,05/08/2012,07/06/2012,1250000,R,RESIDENCE,2012
2250,,06/12/2012,08/03/2012,320000,R,RESIDENCE,2012
2166,,05/06/2012,05/09/2012,290000,R,RESIDENCE,2012
2161,809.4,06/08/2012,06/08/2012,112000,R,RESIDENCE,2012
2161,897.8,08/01/2012,08/01/2012,475000,R,RESIDENCE,2012
2047,,12/08/2012,12/12/2012,1015000,R,RESIDENCE,2012
2047,518.2,06/12/2012,08/02/2012,1160000,R,RESIDENCE,2012
2046,,05/11/2012,08/03/2012,825000,R,RESIDENCE,2012
2000,,03/09/2012,05/04/2012,535000,3,OFFICE & STOR,2012
2000,,03/09/2012,05/04/2012,535000,3,OFFICE & STOR,2012
2009,,06/01/2012,07/11/2012,625000,R,RESIDENCE,2012
2007,,07/04/2012,08/03/2012,163000,R,RESIDENCE,2012
2043,,07/02/2012,08/01/2012,465000,R,RESIDENCE,2012
2043,,07/02/2012,08/01/2012,465000,R,RESIDENCE,2012
2015,,07/11/2012,08/03/2012,590000,R,RESIDENCE,2012
2000,,08/07/2012,08/07/2012,2580000,R,RESIDENCE,2012
2000,,08/07/2012,08/07/2012,2580000,R,RESIDENCE,2012
2000,,08/07/2012,08/07/2012,2580000,R,RESIDENCE,2012
2017,,11/02/2012,06/04/2012,960000,R,RESIDENCE,2012
2017,,03/04/2012,06/01/2012,620000,R,RESIDENCE,2012
2017,,04/06/2012,06/01/2012,630000,R,RESIDENCE,2012
2017,,05/05/2012,06/05/2012,555000,R,RESIDENCE,2012
2017,,06/06/2012,06/06/2012,555000,R,RESIDENCE,2012
2000,,03/08/2012,05/07/2012,360000,3,OFFICE,2012
2016,,03/05/2012,07/10/2012,540000,R,RESIDENCE,2012
2016,,03/10/2012,07/02/2012,750000,R,RESIDENCE,2012
2015,,10/11/2012,04/02/2012,599000,R,RESIDENCE,2012
2009,,06/01/2012,06/08/2012,935000,R,RESIDENCE,2012
2705,1.97,06/04/2012,07/02/2012,525000,3,HOUSE,2012
2804,40.506,04/02/2012,06/01/2012,394000,V,VACANT LAND,2012
2794,162.289,04/05/2012,05/11/2012,310000,3,FARMLAND,2012
2131,626.0,03/03/2012,07/11/2012,1000000,R,RESIDENCE,2012
2170,601.0,06/01/2012,07/06/2012,312000,R,RESIDENCE,2012
2170,,06/12/2012,07/06/2012,277500,R,RESIDENCE,2012
2170,,07/04/2012,08/01/2012,333000,3,FACTORY,2012
2171,454.0,07/02/2012,07/12/2012,500000,R,RESIDENCE,2012
2171,419.4,05/12/2012,07/03/2012,267000,V,VACANT LAND,2012
2171,419.5,05/12/2012,07/03/2012,267000,V,VACANT LAND,2012
2171,419.5,05/12/2012,07/03/2012,267000,V,VACANT LAND,2012
2171,457.3,05/12/2012,07/03/2012,307000,V,VACANT LAND,2012
2171,672.1,06/04/2012,07/06/2012,435000,V,VACANT LAND,2012
2170,,05/12/2012,07/12/2012,362000,R,RESIDENCE,2012
2170,,05/01/2012,06/04/2012,230000,3,COMMONWEALTH,2012
2829,679.9,03/09/2012,05/07/2012,1200000,3,FARMING LAND,2012
2340,720.8,07/06/2012,07/06/2012,216000,R,RESIDENCE,2012
2340,219.3,06/05/2012,07/10/2012,232500,R,RESIDENCE,2012
2340,700.4,07/06/2012,08/03/2012,275000,R,RESIDENCE,2012
2346,80.08,12/06/2012,12/06/2012,290000,V,VACANT LAND,2012
2710,1609.0,05/11/2012,07/06/2012,372500,R,RESIDENCE,2012
2026,,05/01/2012,06/12/2012,381500,R,RESIDENCE,2012
2026,252.9,11/11/2012,12/05/2012,1100000,R,RESIDENCE,2012
2026,,04/03/2012,08/01/2012,610000,R,RESIDENCE,2012
2029,,07/03/2012,08/03/2012,1360000,R,RESIDENCE,2012
2022,177.0,05/10/2012,08/02/2012,820000,R,RESIDENCE,2012
2022,,06/01/2012,07/12/2012,656000,R,RESIDENCE,2012
2026,,02/01/2012,07/06/2012,2200000,3,SHOPS,2012
2026,,02/01/2012,07/06/2012,2200000,3,SHOPS,2012
2360,35.73,05/10/2012,07/03/2012,520000,3,FARM,2012
2035,,08/01/2012,08/01/2012,545000,R,RESIDENCE,2012
2032,,03/09/2012,04/06/2012,520000,R,RESIDENCE,2012
2036,,05/08/2012,06/12/2012,655000,R,RESIDENCE,2012
2033,,06/06/2012,08/02/2012,701000,R,RESIDENCE,2012
2731,220.6,04/11/2012,05/04/2012,403300,3,FARM,2012
2372,122.2,07/05/2012,07/05/2012,850000,3,FARM,2012
2372,16.19,07/12/2012,08/02/2012,300000,R,RESIDENCE,2012
2450,10.0,06/02/2012,06/01/2012,240000,V,VACANT LAND,2012
2450,,10/01/2012,06/12/2012,3310000,R,RESIDENCE,2012
2450,,10/01/2012,06/12/2012,3310000,R,RESIDENCE,2012
2450,,10/01/2012,06/12/2012,3310000,R,RESIDENCE,2012
2450,,10/01/2012,06/12/2012,3310000,R,RESIDENCE,2012
2450,,10/01/2012,06/12/2012,3310000,R,RESIDENCE,2012
2450,,10/01/2012,06/12/2012,3310000,R,RESIDENCE,2012
2450,,10/01/2012,06/12/2012,3310000,R,RESIDENCE,2012
2450,,10/01/2012,06/12/2012,3310000,R,RESIDENCE,2012
2450,,10/01/2012,06/12/2012,3310000,R,RESIDENCE,2012
2450,,10/01/2012,06/12/2012,3310000,R,RESIDENCE,2012
2450,,10/01/2012,06/12/2012,3310000,R,RESIDENCE,2012
2450,,10/01/2012,06/12/2012,3310000,R,RESIDENCE,2012
2450,,10/01/2012,06/12/2012,3310000,R,RESIDENCE,2012
2450,,10/01/2012,06/12/2012,3310000,R,RESIDENCE,2012
2452,,12/08/2012,07/09/2012,305000,R,RESIDENCE,2012
2584,5008.0,05/04/2012,06/07/2012,160000,R,RESIDENCE,2012
2533,885.2,06/06/2012,07/06/2012,590000,R,RESIDENCE,2012
2110,752.2,05/04/2012,08/01/2012,1900000,R,RESIDENCE,2012
2370,1100.0,05/08/2012,06/08/2012,190000,R,RESIDENCE,2012
2370,1015.0,05/11/2012,08/01/2012,310000,R,RESIDENCE,2012
2798,2.106,05/01/2012,08/01/2012,195000,V,VACANT LAND,2012
2516,663.9,05/05/2012,06/12/2012,820000,R,RESIDENCE,2012
2530,351.5,07/04/2012,08/01/2012,370000,R,RESIDENCE,2012
2518,,07/04/2012,08/01/2012,455000,R,RESIDENCE,2012
2526,1029.0,05/12/2012,06/07/2012,740000,3,HOUSE,2012
2517,398.3,07/09/2012,08/03/2012,505000,R,RESIDENCE,2012
2766,3.019,08/03/2012,08/03/2012,28600000,3,COMMERCIAL,2012
2148,,06/02/2012,07/05/2012,309000,R,RESIDENCE,2012
2770,,02/02/2012,08/01/2012,238000,R,RESIDENCE,2012
2770,,06/11/2012,07/09/2012,325000,R,RESIDENCE,2012
2763,,06/05/2012,07/06/2012,365000,R,RESIDENCE,2012
2769,390.0,05/11/2012,07/06/2012,315000,V,VACANT LAND,2012
2762,1.274,07/09/2012,07/12/2012,675000,R,RESIDENCE,2012
2767,539.9,06/04/2012,07/04/2012,315000,V,VACANT LAND,2012
2767,535.5,06/08/2012,07/10/2012,345000,V,VACANT LAND,2012
2147,285.0,07/09/2012,08/02/2012,445000,3,COMMERCIAL,2012
2769,600.3,05/02/2012,06/04/2012,370000,V,VACANT LAND,2012
2768,450.3,04/05/2012,07/12/2012,622000,R,RESIDENCE,2012
2428,1878.0,05/10/2012,07/02/2012,127000,V,VACANT LAND,2012
2428,505.9,06/05/2012,07/12/2012,341000,R,RESIDENCE,2012
2428,,07/02/2012,08/01/2012,250000,R,RESIDENCE,2012
2122,,07/11/2012,07/11/2012,635000,R,RESIDENCE,2012
2113,556.4,07/02/2012,07/03/2012,360000,R,RESIDENCE,2012
2122,1996.0,05/12/2012,07/06/2012,2657000,R,RESIDENCE,2012
2112,740.79,02/09/2012,08/02/2012,990000,R,RESIDENCE,2012
2114,246.6,05/11/2012,06/08/2012,670000,3,COMMERCIAL,2012
2112,297.2,08/02/2012,08/02/2012,1050000,3,SHOP,2012
2114,,06/08/2012,07/05/2012,203000,R,RESIDENCE,2012
2304,301.1,06/08/2012,07/12/2012,380000,R,RESIDENCE,2012
2322,5050.0,11/08/2012,07/06/2012,642400,V,VACANT LAND,2012
2304,693.0,06/06/2012,08/01/2012,364000,R,RESIDENCE,2012
2289,853.6,03/09/2012,03/09/2012,350000,R,RESIDENCE,2012
2291,455.3,03/09/2012,06/08/2012,1240000,R,RESIDENCE,2012
2337,9.672,06/06/2012,07/11/2012,200000,V,VACANT LAND,2012
2795,1182.0,07/02/2012,08/07/2012,230000,R,RESIDENCE,2012
2795,5407.0,05/03/2012,06/08/2012,1570000,3,FACTORY,2012
2217,,12/07/2012,07/09/2012,455000,R,RESIDENCE,2012
2221,580.38,05/05/2012,07/12/2012,1345000,R,RESIDENCE,2012
2218,,06/02/2012,07/06/2012,532000,R,RESIDENCE,2012
2323,632.3,05/08/2012,07/06/2012,330000,R,RESIDENCE,2012
2107,,06/05/2012,06/05/2012,115000,R,RESIDENCE,2012
2666,790.4,06/06/2012,07/04/2012,135000,R,RESIDENCE,2012
2092,521.0,07/03/2012,08/03/2012,880000,3,HOUSE,2012
2061,,05/11/2012,07/03/2012,2355000,R,RESIDENCE,2012
2061,,05/11/2012,07/03/2012,2355000,R,RESIDENCE,2012
2061,,05/11/2012,07/03/2012,2355000,R,RESIDENCE,2012
2061,,05/11/2012,07/03/2012,2355000,R,RESIDENCE,2012
2060,,03/02/2012,05/01/2012,560000,3,UNIT,2012
2060,,03/02/2012,05/01/2012,560000,3,UNIT,2012
2060,,03/02/2012,05/01/2012,560000,3,UNIT,2012
2315,702.9,06/01/2012,07/02/2012,210000,V,VACANT LAND,2012
2295,574.6,06/01/2012,07/05/2012,219000,V,VACANT LAND,2012
2318,689.5,06/05/2012,07/10/2012,291500,R,RESIDENCE,2012
2324,113.4,05/03/2012,07/02/2012,5000000,V,VACANT LAND,2012
2630,2.029,04/10/2012,06/12/2012,435000,R,RESIDENCE,2012
2207,,06/07/2012,08/02/2012,405000,R,RESIDENCE,2012
2431,,07/06/2012,08/03/2012,176000,3,HOME UNIT,2012
2480,700.0,06/04/2012,07/03/2012,392500,R,RESIDENCE,2012
2480,832.0,07/04/2012,08/01/2012,210000,R,RESIDENCE,2012
2586,1214.0,06/08/2012,07/06/2012,200000,R,RESIDENCE,2012
2756,1505.0,05/01/2012,06/12/2012,1505000,3,SERVICE STATI,2012
2758,4.003,04/11/2012,07/11/2012,440000,V,VACANT LAND,2012
2753,588.0,06/01/2012,07/06/2012,355000,R,RESIDENCE,2012
2567,496.0,07/03/2012,08/02/2012,380000,R,RESIDENCE,2012
2567,247.0,05/09/2012,08/01/2012,360000,R,RESIDENCE,2012
2350,,06/07/2012,07/12/2012,210000,R,RESIDENCE,2012
2350,632.3,06/05/2012,07/06/2012,306500,R,RESIDENCE,2012
2350,910.5,07/04/2012,07/04/2012,130000,R,RESIDENCE,2012
2800,458.2,07/04/2012,08/01/2012,380000,R,RESIDENCE,2012
2800,968.7,06/05/2012,07/05/2012,313000,R,RESIDENCE,2012
2800,876.0,07/02/2012,08/06/2012,450000,3,COMMERCIAL,2012
2800,849.1,07/06/2012,08/03/2012,450000,R,RESIDENCE,2012
2800,850.2,05/11/2012,07/10/2012,155000,V,VACANT LAND,2012
2800,4248.0,05/11/2012,06/04/2012,679000,3,HOUSE,2012
2620,,05/01/2012,05/07/2012,330000,3,INDUSTRIAL,2012
2151,480.6,07/11/2012,08/01/2012,517000,3,FACTORY,2012
2146,556.4,07/02/2012,07/05/2012,480000,R,RESIDENCE,2012
2161,551.82,06/08/2012,06/08/2012,112000,R,RESIDENCE,2012
2142,834.6,06/01/2012,07/02/2012,575000,R,RESIDENCE,2012
2088,,02/09/2012,03/09/2012,1150000,R,RESIDENCE,2012
2088,,02/09/2012,03/09/2012,1150000,R,RESIDENCE,2012
2088,,02/09/2012,03/09/2012,1150000,R,RESIDENCE,2012
2088,576.0,06/08/2012,08/03/2012,1600000,R,RESIDENCE,2012
2088,781.0,06/08/2012,08/02/2012,2425000,R,RESIDENCE,2012
2068,278.2,07/12/2012,08/02/2012,940000,R,RESIDENCE,2012
2067,,07/05/2012,08/01/2012,770000,R,RESIDENCE,2012
2067,,05/11/2012,08/01/2012,1410000,R,RESIDENCE,2012
2285,696.6,05/02/2012,06/08/2012,190000,V,VACANT LAND,2012
2285,396.0,05/02/2012,06/08/2012,295000,R,RESIDENCE,2012
2281,974.0,07/12/2012,08/02/2012,740000,R,RESIDENCE,2012
2285,3577.0,12/01/2012,12/01/2012,121000,V,VACANT LAND,2012
2285,1178.0,04/11/2012,06/01/2012,185000,V,VACANT LAND,2012
2650,1146.0,07/05/2012,08/02/2012,547500,R,RESIDENCE,2012
2650,572.5,07/02/2012,07/12/2012,392000,R,RESIDENCE,2012
2650,920.0,07/11/2012,08/01/2012,450000,R,RESIDENCE,2012
2651,639.0,07/05/2012,08/03/2012,218500,3,HOUSE,2012
2650,670.8,07/04/2012,08/03/2012,272000,R,RESIDENCE,2012
2652,9.295,06/04/2012,07/02/2012,130000,V,VACANT LAND,2012
2650,499.5,05/09/2012,05/09/2012,300000,R,RESIDENCE,2012
2650,285.78,04/10/2012,04/10/2012,200000,V,VACANT LAND,2012
2650,872.2,07/02/2012,07/09/2012,260000,R,RESIDENCE,2012
2830,590.77,07/06/2012,08/02/2012,170000,R,RESIDENCE,2012
2780,674.8,07/06/2012,08/02/2012,322500,R,RESIDENCE,2012
2777,815.6,06/09/2012,08/01/2012,525000,R,RESIDENCE,2012
2539,720.0,07/10/2012,08/02/2012,157500,V,VACANT LAND,2012
2539,660.0,06/08/2012,07/06/2012,450000,R,RESIDENCE,2012
2540,942.2,04/05/2012,07/04/2012,400000,R,RESIDENCE,2012
2539,680.5,07/03/2012,08/01/2012,200000,R,RESIDENCE,2012
2167,453.6,01/10/2012,07/10/2012,295000,V,VACANT LAND,2012
2167,454.7,05/11/2012,07/11/2012,295000,V,VACANT LAND,2012
2558,759.7,05/02/2012,06/01/2012,297000,R,RESIDENCE,2012
2560,613.2,05/07/2012,07/02/2012,332000,R,RESIDENCE,2012
2747,600.7,07/02/2012,08/01/2012,320000,R,RESIDENCE,2012
2760,1094.0,07/11/2012,07/11/2012,260000,R,RESIDENCE,2012
2747,400.4,09/08/2012,07/05/2012,240000,V,VACANT LAND,2012
2641,656.1,05/03/2012,06/08/2012,145000,R,RESIDENCE,2012
2640,745.7,05/03/2012,07/02/2012,401000,R,RESIDENCE,2012
2680,211.3,01/06/2012,07/05/2012,479000,3,FARM,2012
2575,1113.0,06/07/2012,07/12/2012,175000,V,VACANT LAND,2012
2575,1000.0,06/05/2012,08/01/2012,460000,3,HOUSE,2012
2576,839.1,05/07/2012,07/09/2012,382500,R,RESIDENCE,2012
2576,677.3,07/12/2012,08/02/2012,425000,R,RESIDENCE,2012
2576,1.344,05/01/2012,06/07/2012,1500000,R,RESIDENCE,2012
2871,588.1,06/01/2012,07/06/2012,163000,R,RESIDENCE,2012
2222,208.7,06/06/2012,08/01/2012,560000,R,RESIDENCE,2012
2223,,05/08/2012,06/01/2012,532500,R,RESIDENCE,2012
2210,,02/06/2012,02/06/2012,450000,R,RESIDENCE,2012
2487,,03/12/2012,03/12/2012,110000,R,RESIDENCE,2012
2486,,06/12/2012,07/12/2012,210000,R,RESIDENCE,2012
2099,,05/03/2012,08/03/2012,1100000,R,RESIDENCE,2012
2100,531.3,05/12/2012,08/06/2012,1230000,R,RESIDENCE,2012
2100,874.3,05/08/2012,07/11/2012,1600000,R,RESIDENCE,2012
2086,615.0,06/08/2012,07/06/2012,795000,R,RESIDENCE,2012
2099,562.8,07/04/2012,07/04/2012,780000,3,HOUSE,2012
2100,,05/04/2012,06/01/2012,235000,3,INDUSTRIAL,2012
2100,682.75,06/04/2012,08/03/2012,921000,R,RESIDENCE,2012
2100,,07/05/2012,08/03/2012,799000,R,RESIDENCE,2012
2333,700.8,06/07/2012,07/11/2012,149500,V,VACANT LAND,2012
2333,651.4,06/07/2012,07/11/2012,149500,V,VACANT LAND,2012
2330,800.0,04/05/2012,05/10/2012,195000,V,VACANT LAND,2012
2330,993.6,06/07/2012,07/05/2012,350000,R,RESIDENCE,2012
2330,2421.0,07/04/2012,08/01/2012,192500,V,VACANT LAND,2012
2076,,04/03/2012,06/01/2012,950000,R,RESIDENCE,2012
2448,3987.0,05/07/2012,06/12/2012,105000,V,VACANT LAND,2012
2380,,05/09/2012,06/06/2012,279200,R,RESIDENCE,2012
2380,1155.0,07/04/2012,08/03/2012,350000,R,RESIDENCE,2012
2204,,12/11/2012,07/10/2012,540000,R,RESIDENCE,2012
