post_code,area,contract_date,settlement_date,purchase_price,nature_of_property,primary_purpose,year
2485,,10/06/2023,11/10/2023,980000,R,RESIDENCE,2023
2483,1246.0,09/12/2023,11/10/2023,1100000,R,RESIDENCE,2023
2487,1288.0,10/12/2023,11/10/2023,6100000,R,RESIDENCE,2023
2486,,10/05/2023,11/10/2023,670000,R,RESIDENCE,2023
2485,607.0,10/09/2023,11/10/2023,810000,R,RESIDENCE,2023
2486,450.0,10/04/2023,11/10/2023,880000,R,RESIDENCE,2023
2484,3753.0,09/04/2023,11/10/2023,980000,R,RESIDENCE,2023
2486,1492.0,09/12/2023,11/10/2023,1955000,R,RESIDENCE,2023
2485,,10/11/2023,11/10/2023,775000,R,RESIDENCE,2023
2034,723.27,08/09/2023,11/10/2023,6475000,R,RESIDENCE,2023
2033,20.6,09/12/2023,10/10/2023,297000,V,VACANT LAND,2023
2031,144.0,10/03/2023,11/10/2023,2250000,R,RESIDENCE,2023
2022,177.0,08/08/2023,11/10/2023,3950000,R,RESIDENCE,2023
2024,332.42,05/10/2023,11/10/2023,10525000,R,RESIDENCE,2023
2021,42.0,10/12/2023,11/10/2023,465000,R,RESIDENCE,2023
2766,527.0,10/11/2023,11/10/2023,865000,R,RESIDENCE,2023
2148,,09/06/2023,11/10/2023,1210000,R,RESIDENCE,2023
2766,538.8,10/11/2023,11/10/2023,1340000,R,RESIDENCE,2023
2765,569.0,11/05/2023,11/10/2023,160000,V,VACANT LAND,2023
2765,8535.0,11/03/2023,03/02/2023,1610000,3,,2023
2147,569.1,08/09/2023,11/09/2023,835000,R,RESIDENCE,2023
2147,557.4,10/11/2023,11/10/2023,930000,R,RESIDENCE,2023
2766,520.0,09/11/2023,11/10/2023,840000,R,RESIDENCE,2023
2155,188.7,10/11/2023,11/10/2023,985000,R,RESIDENCE,2023
2765,190.0,10/03/2023,11/10/2023,839990,R,RESIDENCE,2023
2765,310.0,10/12/2023,11/10/2023,650000,R,RESIDENCE,2023
2762,112.0,10/10/2023,11/10/2023,595000,R,RESIDENCE,2023
2155,124.0,11/08/2023,11/10/2023,737800,R,RESIDENCE,2023
2765,166.0,10/06/2023,11/10/2023,849990,R,RESIDENCE,2023
2770,274.0,09/01/2023,11/10/2023,1100000,3,COMMERCIAL,2023
2762,466.8,10/03/2023,11/10/2023,1350000,R,RESIDENCE,2023
2785,835.0,10/03/2023,11/10/2023,766000,R,RESIDENCE,2023
2774,1078.0,09/10/2023,11/10/2023,740000,R,RESIDENCE,2023
2774,1882.0,10/03/2023,11/10/2023,1470000,R,RESIDENCE,2023
2570,300.0,09/08/2023,11/10/2023,895000,R,RESIDENCE,2023
2556,,02/07/2023,07/07/2023,4235000,V,VACANT LAND,2023
2570,375.0,09/01/2023,11/10/2023,990000,R,RESIDENCE,2023
2570,300.0,09/12/2023,11/10/2023,967500,R,RESIDENCE,2023
2570,528.6,09/06/2023,11/10/2023,844500,V,VACANT LAND,2023
2167,192.0,06/03/2023,11/10/2023,620000,R,RESIDENCE,2023
2560,647.8,10/03/2023,11/10/2023,960000,R,RESIDENCE,2023
2756,2521.0,10/11/2023,11/10/2023,3327720,V,VACANT LAND,2023
2756,621.8,11/10/2023,11/10/2023,459714,R,RESIDENCE,2023
2765,343.6,10/06/2023,11/10/2023,665000,V,VACANT LAND,2023
2165,,10/09/2023,11/10/2023,290000,R,RESIDENCE,2023
2166,581.7,08/12/2023,11/10/2023,950000,R,RESIDENCE,2023
2166,980.22,08/12/2023,11/10/2023,2000000,R,RESIDENCE,2023
2165,739.8,09/01/2023,11/10/2023,1250000,R,RESIDENCE,2023
2170,784.1,10/11/2023,11/10/2023,850000,R,RESIDENCE,2023
2177,93.0,11/06/2023,11/10/2023,330000,R,RESIDENCE,2023
2177,108.0,11/06/2023,11/10/2023,410000,R,RESIDENCE,2023
2790,1093.0,10/06/2023,11/10/2023,997500,R,RESIDENCE,2023
2179,960.9,09/09/2023,11/10/2023,1351000,R,RESIDENCE,2023
2170,828.3,10/08/2023,11/10/2023,1500000,R,RESIDENCE,2023
2170,547.8,11/03/2023,11/10/2023,1060000,R,RESIDENCE,2023
2170,,08/12/2023,11/10/2023,565000,R,RESIDENCE,2023
2179,412.5,10/06/2023,11/10/2023,1141000,R,RESIDENCE,2023
2179,400.0,10/06/2023,11/10/2023,1475000,R,RESIDENCE,2023
2170,135.0,09/05/2023,11/10/2023,963000,R,RESIDENCE,2023
2179,363.8,10/12/2023,11/03/2023,574160,V,VACANT LAND,2023
2170,506.6,10/05/2023,11/10/2023,1139000,R,RESIDENCE,2023
2179,324.6,03/08/2023,11/10/2023,410000,V,VACANT LAND,2023
2750,,10/06/2023,11/10/2023,535000,R,RESIDENCE,2023
2178,9361.0,05/11/2023,11/10/2023,5250000,R,RESIDENCE,2023
2750,,10/10/2023,11/10/2023,715000,R,RESIDENCE,2023
2750,651.3,08/10/2023,11/10/2023,1620000,R,RESIDENCE,2023
2759,641.1,10/08/2023,11/10/2023,956000,R,RESIDENCE,2023
2750,41.0,11/01/2023,11/10/2023,165000,3,COMMERCIAL,2023
2745,251.8,10/01/2023,11/10/2023,1055000,R,RESIDENCE,2023
2572,6.596,10/11/2023,11/10/2023,2200000,3,FARM,2023
2665,1287.74,07/10/2023,11/09/2023,5059997,3,FARM,2023
2669,205.15,10/04/2023,11/03/2023,2895000,3,FARM,2023
2669,334.72,10/04/2023,11/03/2023,2895000,3,FARM,2023
2825,1010.49,10/04/2023,10/06/2023,285000,3,FARM,2023
2390,451.58,07/10/2023,11/01/2023,2675000,R,RESIDENCE,2023
2821,2053.0,02/08/2023,11/10/2023,176000,V,VACANT LAND,2023
2821,2050.0,06/01/2023,11/10/2023,176000,V,VACANT LAND,2023
2834,1220.0,11/06/2023,11/08/2023,455000,3,FARM,2023
2648,,10/10/2023,11/10/2023,265000,R,RESIDENCE,2023
2350,351.9,11/03/2023,11/10/2023,375000,3,COMMERCIAL,2023
2211,,08/10/2023,11/10/2023,902000,3,WAREHOUSE,2023
2213,2422.1,09/01/2023,11/10/2023,2900000,R,RESIDENCE,2023
2197,285.7,10/06/2023,11/10/2023,865000,R,RESIDENCE,2023
2193,206.0,10/06/2023,11/10/2023,775000,R,RESIDENCE,2023
2200,,10/09/2023,11/10/2023,405000,R,RESIDENCE,2023
2200,,09/01/2023,11/10/2023,565000,R,RESIDENCE,2023
2198,556.4,08/12/2023,11/10/2023,1250000,R,RESIDENCE,2023
2162,727.2,08/12/2023,11/10/2023,1250000,R,RESIDENCE,2023
2196,390.74,11/05/2023,11/10/2023,681000,R,RESIDENCE,2023
2199,514.94,08/12/2023,11/10/2023,1405000,R,RESIDENCE,2023
2195,,10/12/2023,11/10/2023,580000,R,RESIDENCE,2023
2200,173.0,11/09/2023,11/10/2023,623500,3,COMMERCIAL,2023
2200,173.0,11/09/2023,11/10/2023,623500,3,WAREHOUSE,2023
2212,288.0,08/12/2023,11/10/2023,1200000,R,RESIDENCE,2023
2200,253.0,08/12/2023,11/10/2023,861000,R,RESIDENCE,2023
2194,150.0,10/11/2023,11/10/2023,740000,R,RESIDENCE,2023
2261,658.8,08/11/2023,11/10/2023,800000,R,RESIDENCE,2023
2251,1.0,07/07/2023,11/10/2023,2600000,R,RESIDENCE,2023
2257,,10/03/2023,11/10/2023,922000,R,RESIDENCE,2023
2260,588.1,10/06/2023,11/10/2023,1885000,R,RESIDENCE,2023
2260,,10/10/2023,11/07/2023,350000,R,RESIDENCE,2023
2260,,10/10/2023,11/07/2023,350000,R,RESIDENCE,2023
2259,528.0,10/05/2023,11/10/2023,765000,R,RESIDENCE,2023
2250,65.0,10/12/2023,11/10/2023,229900,R,RESIDENCE,2023
2153,569.1,10/07/2023,11/10/2023,1597000,R,RESIDENCE,2023
2142,379.96,08/10/2023,11/10/2023,2500000,3,WAREHOUSE,2023
2150,,07/10/2023,11/10/2023,577500,3,COMMERCIAL,2023
2127,,10/06/2023,11/10/2023,610000,R,RESIDENCE,2023
2118,118.0,12/03/2023,11/10/2023,750000,R,RESIDENCE,2023
2150,,05/03/2023,10/05/2023,2146000,R,RESIDENCE,2023
2150,,03/03/2023,10/09/2023,2071000,R,RESIDENCE,2023
2150,158.0,07/12/2023,09/04/2023,1524000,R,RESIDENCE,2023
2150,122.0,08/02/2023,09/12/2023,1219000,R,RESIDENCE,2023
2150,197.0,05/03/2023,10/05/2023,2146000,R,RESIDENCE,2023
2150,203.0,03/03/2023,10/09/2023,2071000,R,RESIDENCE,2023
2121,332.9,10/12/2023,11/10/2023,1875000,R,RESIDENCE,2023
2115,,10/06/2023,11/10/2023,700000,R,RESIDENCE,2023
2118,161.0,11/08/2023,11/10/2023,890000,R,RESIDENCE,2023
2160,706.07,10/11/2023,11/10/2023,1280000,R,RESIDENCE,2023
2161,556.4,09/08/2023,11/10/2023,932000,R,RESIDENCE,2023
2145,227.6,10/10/2023,11/10/2023,2089786,3,COMMERCIAL,2023
2145,145.4,10/10/2023,11/10/2023,1330745,3,COMMERCIAL,2023
2145,275.9,10/10/2023,11/10/2023,2180225,3,COMMERCIAL,2023
2145,275.85,10/10/2023,11/10/2023,2419242,3,COMMERCIAL,2023
2141,276.0,11/09/2023,11/10/2023,2200000,R,RESIDENCE,2023
2141,340.0,11/09/2023,11/10/2023,2200000,R,RESIDENCE,2023
2161,,10/11/2023,11/10/2023,399000,R,RESIDENCE,2023
2161,368.7,08/11/2023,11/10/2023,1400000,R,RESIDENCE,2023
2144,252.0,10/12/2023,11/10/2023,620000,R,RESIDENCE,2023
2647,4092.0,10/04/2023,11/10/2023,285000,V,VACANT LAND,2023
2220,,10/10/2023,11/10/2023,780000,R,RESIDENCE,2023
2220,520.15,11/09/2023,11/10/2023,1250000,R,RESIDENCE,2023
2222,,08/11/2023,10/03/2023,420000,R,RESIDENCE,2023
2722,2.79,11/02/2023,11/10/2023,300000,V,VACANT LAND,2023
2132,379.4,09/02/2023,11/10/2023,2280000,R,RESIDENCE,2023
2040,,10/10/2023,11/10/2023,600000,R,RESIDENCE,2023
2038,202.3,10/07/2023,11/10/2023,2100000,R,RESIDENCE,2023
2204,145.5,09/11/2023,11/10/2023,1300000,R,RESIDENCE,2023
2040,100.0,09/11/2023,11/10/2023,1280000,R,RESIDENCE,2023
2040,40.0,10/06/2023,11/10/2023,375100,R,RESIDENCE,2023
2204,,10/06/2023,11/10/2023,895000,R,RESIDENCE,2023
2425,910.5,10/05/2023,11/10/2023,600000,R,RESIDENCE,2023
2428,742.4,10/12/2023,11/10/2023,630000,R,RESIDENCE,2023
2427,648.0,09/08/2023,11/10/2023,795000,R,RESIDENCE,2023
2430,5.162,11/06/2023,11/10/2023,408500,V,VACANT LAND,2023
2429,83.31,11/02/2023,11/10/2023,130000,R,RESIDENCE,2023
2093,277.2,09/05/2023,11/10/2023,2600000,R,RESIDENCE,2023
2085,369.8,09/06/2023,11/10/2023,2290000,R,RESIDENCE,2023
2104,695.6,08/10/2023,11/10/2023,2775000,R,RESIDENCE,2023
2103,632.3,07/08/2023,11/10/2023,4310000,R,RESIDENCE,2023
2107,1110.2,08/11/2023,11/03/2023,5820000,R,RESIDENCE,2023
2106,556.4,07/03/2023,11/10/2023,3675000,R,RESIDENCE,2023
2099,,09/04/2023,11/10/2023,924000,R,RESIDENCE,2023
2102,,10/06/2023,11/10/2023,1120000,R,RESIDENCE,2023
2620,391.0,10/11/2023,11/10/2023,925000,R,RESIDENCE,2023
2620,769.1,10/03/2023,11/10/2023,762000,R,RESIDENCE,2023
2623,720.8,10/11/2023,11/10/2023,425000,R,RESIDENCE,2023
2622,16.19,07/07/2023,09/07/2023,285000,V,VACANT LAND,2023
2620,781.0,02/08/2023,11/10/2023,680000,R,RESIDENCE,2023
2620,447.0,09/06/2023,11/10/2023,520000,R,RESIDENCE,2023
2620,614.0,08/09/2023,11/10/2023,597000,V,VACANT LAND,2023
2620,350.4,10/11/2023,11/10/2023,425000,V,VACANT LAND,2023
2630,802.7,10/09/2023,11/10/2023,790000,R,RESIDENCE,2023
2633,42.63,10/11/2023,11/10/2023,345000,R,RESIDENCE,2023
2720,1189.0,10/09/2023,11/10/2023,610000,R,RESIDENCE,2023
2830,961.1,10/09/2023,11/10/2023,620000,R,RESIDENCE,2023
2830,915.9,11/01/2023,11/10/2023,740000,R,RESIDENCE,2023
2830,712.9,10/10/2023,11/10/2023,470000,R,RESIDENCE,2023
2205,,09/09/2023,11/10/2023,666000,R,RESIDENCE,2023
2036,47.6,11/06/2023,11/10/2023,393750,R,RESIDENCE,2023
2205,,09/08/2023,11/10/2023,570000,R,RESIDENCE,2023
2216,,10/07/2023,11/10/2023,761000,R,RESIDENCE,2023
2371,264.7,09/08/2023,11/07/2023,403641,R,RESIDENCE,2023
2365,4047.0,10/11/2023,11/10/2023,350000,R,RESIDENCE,2023
2460,634.95,10/12/2023,11/10/2023,520000,R,RESIDENCE,2023
2463,1.014,10/09/2023,11/10/2023,695000,R,RESIDENCE,2023
2464,563.8,10/07/2023,11/10/2023,1280000,R,RESIDENCE,2023
2338,4046.0,10/12/2023,11/09/2023,275000,R,RESIDENCE,2023
2337,992.3,10/09/2023,11/10/2023,410000,R,RESIDENCE,2023
2659,1088.0,10/12/2023,11/10/2023,330000,R,RESIDENCE,2023
2644,967.4,09/11/2023,11/10/2023,160000,V,VACANT LAND,2023
2644,2036.0,10/12/2023,11/10/2023,265000,R,RESIDENCE,2023
2795,578.9,10/06/2023,11/10/2023,620000,R,RESIDENCE,2023
2795,784.1,10/05/2023,11/09/2023,495000,R,RESIDENCE,2023
2795,569.0,10/06/2023,11/10/2023,415000,R,RESIDENCE,2023
2795,5165.0,10/10/2023,11/10/2023,1400000,R,RESIDENCE,2023
2850,10.12,10/10/2023,11/10/2023,1350000,R,RESIDENCE,2023
2444,306.0,08/10/2023,11/10/2023,508100,R,RESIDENCE,2023
2445,2031.0,10/11/2023,11/10/2023,1400000,R,RESIDENCE,2023
2340,2.033,05/05/2023,11/07/2023,460000,V,VACANT LAND,2023
2340,760.1,07/04/2023,11/10/2023,215000,V,VACANT LAND,2023
2340,659.7,11/03/2023,11/10/2023,585000,R,RESIDENCE,2023
2340,1242.0,11/01/2023,11/10/2023,587000,3,COMMERCIAL,2023
2340,4000.0,09/12/2023,11/10/2023,790000,R,RESIDENCE,2023
2000,,09/01/2023,11/10/2023,700000,R,RESIDENCE,2023
2017,,10/12/2023,11/10/2023,915000,R,RESIDENCE,2023
2000,,09/08/2023,11/10/2023,4500000,3,COMMERCIAL,2023
2010,136.0,11/10/2023,11/10/2023,1525000,R,RESIDENCE,2023
2010,146.0,11/01/2023,11/10/2023,1000000,R,RESIDENCE,2023
2007,,11/10/2023,11/10/2023,140000,R,RESIDENCE,2023
2011,,08/09/2023,11/10/2023,1000000,R,RESIDENCE,2023
2050,132.8,09/01/2023,11/10/2023,1690000,R,RESIDENCE,2023
2016,120.1,09/06/2023,11/10/2023,2850000,R,RESIDENCE,2023
2042,132.8,08/12/2023,11/10/2023,2400000,R,RESIDENCE,2023
2017,98.0,10/11/2023,11/10/2023,1038000,R,RESIDENCE,2023
2010,55.0,10/04/2023,11/10/2023,1115000,R,RESIDENCE,2023
2000,,09/11/2023,11/09/2023,2128000,3,OFFICE,2023
2000,,09/05/2023,11/10/2023,710000,3,OFFICE,2023
2010,,11/10/2023,11/10/2023,1750000,R,RESIDENCE,2023
2017,72.0,09/07/2023,11/10/2023,622000,R,RESIDENCE,2023
2018,,10/11/2023,11/10/2023,835000,R,RESIDENCE,2023
2325,844.8,04/06/2023,06/01/2023,635000,R,RESIDENCE,2023
2335,2500.0,06/09/2023,06/01/2023,1100000,V,VACANT LAND,2023
2321,,03/09/2023,06/01/2023,581000,R,RESIDENCE,2023
2325,648.0,08/08/2023,06/01/2023,345000,V,VACANT LAND,2023
2335,612.6,10/11/2023,06/01/2023,280000,V,VACANT LAND,2023
2335,608.0,10/08/2023,06/01/2023,285000,V,VACANT LAND,2023
2335,640.0,02/03/2023,06/01/2023,295000,V,VACANT LAND,2023
2335,544.0,02/03/2023,06/01/2023,265000,V,VACANT LAND,2023
2335,588.8,02/03/2023,06/01/2023,280000,V,VACANT LAND,2023
2335,516.5,10/08/2023,06/01/2023,270000,V,VACANT LAND,2023
2335,1300.0,12/01/2023,06/01/2023,430000,V,VACANT LAND,2023
2335,1300.0,12/09/2023,06/01/2023,430000,V,VACANT LAND,2023
2421,8531.0,08/06/2023,06/01/2023,520000,V,VACANT LAND,2023
2284,455.1,05/06/2023,06/01/2023,675000,R,RESIDENCE,2023
2285,411.0,05/04/2023,06/01/2023,562385,R,RESIDENCE,2023
2282,632.3,05/04/2023,06/01/2023,1050000,R,RESIDENCE,2023
2290,366.7,03/03/2023,05/05/2023,699950,R,RESIDENCE,2023
2323,765.1,05/04/2023,06/01/2023,740000,R,RESIDENCE,2023
2322,505.9,05/01/2023,06/01/2023,489000,R,RESIDENCE,2023
2323,674.39,03/03/2023,06/01/2023,650000,R,RESIDENCE,2023
2320,595.0,05/02/2023,06/01/2023,368000,V,VACANT LAND,2023
2289,,05/11/2023,06/01/2023,630000,R,RESIDENCE,2023
2295,670.3,04/06/2023,06/01/2023,2600000,R,RESIDENCE,2023
2298,613.6,02/10/2023,06/01/2023,710000,R,RESIDENCE,2023
2298,394.6,04/06/2023,06/01/2023,715000,R,RESIDENCE,2023
2291,581.7,04/03/2023,05/08/2023,1280000,R,RESIDENCE,2023
2291,544.7,05/12/2023,06/01/2023,2200000,R,RESIDENCE,2023
2315,,04/03/2023,06/01/2023,780000,R,RESIDENCE,2023
2317,394.1,05/12/2023,06/01/2023,747500,R,RESIDENCE,2023
2315,,04/01/2023,06/01/2023,657000,R,RESIDENCE,2023
2330,861.5,05/02/2023,06/01/2023,849000,R,RESIDENCE,2023
2330,846.6,05/05/2023,06/01/2023,580000,R,RESIDENCE,2023
2335,,07/08/2023,06/01/2023,570000,V,VACANT LAND,2023
2335,,08/08/2023,06/01/2023,695000,V,VACANT LAND,2023
2546,1114.0,04/05/2023,06/01/2023,1020000,R,RESIDENCE,2023
2550,1364.0,04/11/2023,06/01/2023,810000,R,RESIDENCE,2023
2548,,04/06/2023,06/01/2023,560000,R,RESIDENCE,2023
2550,8105.0,03/10/2023,06/01/2023,1120000,R,RESIDENCE,2023
2549,199.0,04/11/2023,06/01/2023,580000,R,RESIDENCE,2023
2794,1.948,05/10/2023,06/01/2023,730000,R,RESIDENCE,2023
2810,7803.0,05/03/2023,06/01/2023,179000,V,VACANT LAND,2023
2640,735.0,05/01/2023,06/01/2023,575000,R,RESIDENCE,2023
2700,756.9,05/04/2023,06/01/2023,365000,R,RESIDENCE,2023
2680,,05/04/2023,06/01/2023,510000,R,RESIDENCE,2023
2153,1480.0,03/09/2023,06/01/2023,2200000,R,RESIDENCE,2023
2125,901.0,03/03/2023,06/01/2023,3400000,R,RESIDENCE,2023
2765,389.7,04/03/2023,06/01/2023,620000,V,VACANT LAND,2023
2765,252.1,04/03/2023,06/01/2023,490000,V,VACANT LAND,2023
2765,312.5,04/03/2023,06/01/2023,555000,V,VACANT LAND,2023
2765,312.5,04/03/2023,06/01/2023,500000,V,VACANT LAND,2023
2765,413.8,04/03/2023,06/01/2023,650000,V,VACANT LAND,2023
2765,362.8,04/03/2023,06/01/2023,615000,V,VACANT LAND,2023
2765,393.4,04/03/2023,06/01/2023,565000,V,VACANT LAND,2023
2765,376.6,04/03/2023,06/01/2023,570000,V,VACANT LAND,2023
2765,333.3,04/03/2023,06/01/2023,525000,V,VACANT LAND,2023
2765,332.9,04/03/2023,06/01/2023,475000,V,VACANT LAND,2023
2765,260.0,04/03/2023,06/01/2023,502000,V,VACANT LAND,2023
2765,260.0,04/03/2023,06/01/2023,502000,V,VACANT LAND,2023
2765,409.9,04/03/2023,06/01/2023,595000,V,VACANT LAND,2023
2765,472.4,05/03/2023,06/01/2023,680000,V,VACANT LAND,2023
2765,354.6,04/03/2023,06/01/2023,537000,V,VACANT LAND,2023
2765,312.5,04/03/2023,06/01/2023,520000,V,VACANT LAND,2023
2765,298.7,04/03/2023,06/01/2023,530000,V,VACANT LAND,2023
2765,359.8,04/03/2023,06/01/2023,555000,V,VACANT LAND,2023
2765,362.5,05/03/2023,06/01/2023,570000,V,VACANT LAND,2023
2765,501.6,05/03/2023,06/01/2023,760000,V,VACANT LAND,2023
2765,349.4,04/06/2023,06/01/2023,1050000,R,RESIDENCE,2023
2126,759.0,03/02/2023,06/01/2023,2090300,R,RESIDENCE,2023
2077,,04/04/2023,06/01/2023,773333,R,RESIDENCE,2023
2126,,04/06/2023,06/01/2023,1250000,R,RESIDENCE,2023
2075,,03/09/2023,06/01/2023,995000,R,RESIDENCE,2023
2071,1113.0,03/01/2023,06/01/2023,3500000,R,RESIDENCE,2023
2075,1069.0,09/01/2023,06/01/2023,3800000,R,RESIDENCE,2023
2072,1505.0,03/03/2023,05/03/2023,7525000,R,RESIDENCE,2023
2074,200.0,03/03/2023,06/01/2023,2300000,R,RESIDENCE,2023
2060,,05/02/2023,06/01/2023,790000,R,RESIDENCE,2023
2112,841.0,04/06/2023,06/01/2023,3420000,R,RESIDENCE,2023
2111,,05/04/2023,06/01/2023,815000,R,RESIDENCE,2023
2069,623.3,03/11/2023,06/01/2023,2305000,R,RESIDENCE,2023
2537,4.004,04/03/2023,06/01/2023,2500000,3,COMMERCIAL,2023
2536,706.2,05/04/2023,06/01/2023,400000,V,VACANT LAND,2023
2527,610.4,05/09/2023,06/01/2023,550000,V,VACANT LAND,2023
2527,450.0,05/10/2023,06/01/2023,1020000,R,RESIDENCE,2023
2539,696.77,02/01/2023,06/01/2023,616000,R,RESIDENCE,2023
2577,1855.0,03/03/2023,04/05/2023,11980000,3,COMMERCIAL,2023
2530,556.4,04/11/2023,06/01/2023,780000,R,RESIDENCE,2023
2500,,05/01/2023,06/01/2023,572000,R,RESIDENCE,2023
2515,,05/05/2023,05/05/2023,475000,R,RESIDENCE,2023
2519,,04/06/2023,06/01/2023,900000,R,RESIDENCE,2023
2516,233.0,05/04/2023,06/01/2023,1499000,R,RESIDENCE,2023
2525,1207.0,02/09/2023,06/01/2023,1350000,V,VACANT LAND,2023
2500,94.0,05/04/2023,06/01/2023,655000,R,RESIDENCE,2023
2799,823.1,04/06/2023,06/01/2023,215000,V,VACANT LAND,2023
2799,822.8,04/01/2023,06/01/2023,215000,V,VACANT LAND,2023
2799,823.8,04/01/2023,06/01/2023,210000,V,VACANT LAND,2023
2799,823.8,04/12/2023,06/01/2023,242000,V,VACANT LAND,2023
2799,820.8,04/12/2023,06/01/2023,210000,V,VACANT LAND,2023
2800,470.5,05/01/2023,06/01/2023,400000,R,RESIDENCE,2023
2800,913.4,05/08/2023,06/01/2023,945000,R,RESIDENCE,2023
2134,,05/04/2023,06/01/2023,880000,R,RESIDENCE,2023
2138,,04/07/2023,06/01/2023,2460000,R,RESIDENCE,2023
2138,,04/07/2023,06/01/2023,2460000,R,RESIDENCE,2023
2140,152.0,05/04/2023,06/01/2023,1133000,3,FACTORY,2023
2230,,05/10/2023,06/01/2023,2000000,R,RESIDENCE,2023
2227,619.6,03/11/2023,06/01/2023,2805000,R,RESIDENCE,2023
2229,300.6,03/07/2023,06/01/2023,1430000,R,RESIDENCE,2023
2233,556.4,04/04/2023,06/01/2023,1115000,R,RESIDENCE,2023
2233,1040.0,04/06/2023,06/01/2023,3052500,3,FACTORY,2023
2228,344.7,05/09/2023,06/01/2023,1850000,R,RESIDENCE,2023
2234,132.0,05/01/2023,06/01/2023,1250000,R,RESIDENCE,2023
2478,2639.0,05/05/2023,06/01/2023,6350000,R,RESIDENCE,2023
2478,1032.0,05/08/2023,05/08/2023,187500,3,COMMERCIAL,2023
2477,727.2,05/02/2023,06/01/2023,840000,R,RESIDENCE,2023
2477,760.8,05/12/2023,06/01/2023,775000,R,RESIDENCE,2023
2477,528.0,05/03/2023,06/01/2023,735000,R,RESIDENCE,2023
2481,327.0,09/01/2023,06/01/2023,4500000,R,RESIDENCE,2023
2473,711.2,05/02/2023,06/01/2023,1023000,R,RESIDENCE,2023
2469,91.05,03/03/2023,05/02/2023,265000,V,VACANT LAND,2023
2456,873.5,05/03/2023,06/01/2023,1000000,R,RESIDENCE,2023
2469,1.159,03/08/2023,04/06/2023,175000,V,VACANT LAND,2023
2480,470.5,05/04/2023,06/01/2023,600000,R,RESIDENCE,2023
2480,775.0,05/10/2023,06/01/2023,675000,R,RESIDENCE,2023
2447,1.004,07/02/2023,06/01/2023,320000,V,VACANT LAND,2023
2447,1.326,06/09/2023,06/01/2023,320000,V,VACANT LAND,2023
2447,1.153,06/11/2023,06/01/2023,320000,V,VACANT LAND,2023
2447,1.178,08/06/2023,06/01/2023,280000,R,RESIDENCE,2023
2447,1.029,12/06/2023,06/01/2023,440000,V,VACANT LAND,2023
2487,701.9,04/11/2023,06/01/2023,1301000,R,RESIDENCE,2023
2486,,05/02/2023,06/01/2023,655000,R,RESIDENCE,2023
2380,2211.0,05/04/2023,06/01/2023,670000,R,RESIDENCE,2023
2380,944.4,05/04/2023,06/01/2023,560000,R,RESIDENCE,2023
2403,1062.0,04/06/2023,06/01/2023,192000,R,RESIDENCE,2023
2400,891.8,03/09/2023,06/01/2023,560000,R,RESIDENCE,2023
2034,271.9,03/01/2023,06/01/2023,2950000,R,RESIDENCE,2023
2035,730.0,03/04/2023,06/01/2023,4310000,R,RESIDENCE,2023
2026,448.9,11/04/2023,06/01/2023,4600000,R,RESIDENCE,2023
2022,,05/04/2023,06/01/2023,116000,3,CARSPACE,2023
2021,126.5,02/01/2023,06/01/2023,3250000,R,RESIDENCE,2023
2147,,04/11/2023,06/01/2023,745000,R,RESIDENCE,2023
2768,523.2,03/11/2023,06/01/2023,1500000,R,RESIDENCE,2023
2760,138.0,03/06/2023,06/01/2023,525000,R,RESIDENCE,2023
2768,,04/06/2023,06/01/2023,870000,R,RESIDENCE,2023
2557,302.8,03/08/2023,06/01/2023,875000,R,RESIDENCE,2023
2570,350.0,05/11/2023,06/01/2023,1045000,R,RESIDENCE,2023
2570,731.8,05/02/2023,06/01/2023,840000,V,VACANT LAND,2023
2570,518.8,05/09/2023,06/01/2023,1220000,R,RESIDENCE,2023
2756,739.8,11/12/2023,06/01/2023,830000,R,RESIDENCE,2023
2756,,04/05/2023,06/01/2023,460000,R,RESIDENCE,2023
2166,853.5,04/06/2023,06/01/2023,1462000,R,RESIDENCE,2023
2790,1245.0,05/11/2023,06/01/2023,580000,R,RESIDENCE,2023
2847,101.2,05/02/2023,06/01/2023,195000,3,OFFICE,2023
2170,375.0,04/06/2023,06/01/2023,1290000,R,RESIDENCE,2023
2170,125.0,01/12/2023,06/01/2023,585000,R,RESIDENCE,2023
2179,360.8,05/01/2023,06/01/2023,580000,V,VACANT LAND,2023
2179,300.0,05/11/2023,06/01/2023,545000,V,VACANT LAND,2023
2179,332.3,07/06/2023,06/01/2023,515000,R,RESIDENCE,2023
2760,695.6,05/03/2023,06/01/2023,790000,R,RESIDENCE,2023
2747,590.4,04/06/2023,06/01/2023,620000,R,RESIDENCE,2023
2745,462.0,05/02/2023,06/01/2023,870000,R,RESIDENCE,2023
2571,522.3,05/04/2023,06/01/2023,500000,V,VACANT LAND,2023
2880,1315.0,05/01/2023,06/01/2023,220000,R,RESIDENCE,2023
2835,663.9,05/04/2023,06/01/2023,217000,R,RESIDENCE,2023
2828,6101.0,05/04/2023,06/01/2023,285000,R,RESIDENCE,2023
2382,21.045,12/07/2023,04/03/2023,300000,3,FARM,2023
2372,,09/06/2023,04/05/2023,180000,V,VACANT LAND,2023
2354,1500.0,05/02/2023,06/01/2023,110000,V,VACANT LAND,2023
2834,2162.0,07/02/2023,06/01/2023,1225000,3,COMMERCIAL,2023
